OBTS;OBTS, sec;Slew;Mode;Submode;ARO;;aRoll_est;aPitch_est;aYaw_est;;rRoll_meas;rPitch_meas;rYaw_meas;;aSunEl;aSunAz;SemiMajAxis;;flg_Mag;flg_Sun;flg_Star;flg_MagEst;flg_SunEst;flg_StarEst;flg_GyroEst;flg_PropStep;flg_Ctrl;flg_SS-CPM;;op_MRW1_tm;op_MRW2_tm;op_MRW3_tm;op_MRW4_tm;op_STR1_tm;op_STR2_tm;op_MRW1_meas;op_MRW2_meas;op_MRW3_meas;op_MRW4_meas;op_STR1_meas;op_STR2_meas;op_STR_av;op_Gyro;;sta_SS_tm;sta_Gyro_tm;sta_MTM_tm;sta_SRW1_tm;sta_SS_meas;sta_Gyro_meas;sta_MTM_meas;sta_SRW1_meas;sta_Gyro-MTM;sta_SS-Gyro;sta_BodyHdot;sta_TotalHdot;sta_Rate;sta_SunHold;sta_Gyro_alarm0;sta_Gyro_alarm1;sta_Gyro_alarm2;sta_SRW2_tm;sta_SRW2_meas;sta_SRW3_tm;sta_SRW3_meas;sta_SRW4_tm;sta_SRW4_meas;sta_Mdump;sta_SunVec_meas;sta_MagVec_meas;sta_2SunVec;;cfg_ADCS;cfg_OBC;cfg_AIM;cfg_AIMB;cfg_Gyro;cfg_SRW1;cfg_SRW2;cfg_SRW3;cfg_SRW4;cfg_MRW1;cfg_MRW2;cfg_MRW3;cfg_MRW4;cfg_STR1;cfg_STR2;cfg_CAN;;Mode_inactive;Submode_inactive;;StatusFlags;GuiStatus;
137, 01:41:11;11842871;0;3;31;1060;;0,037726;0,032522;0,052467;;0,188248;-0,103175;-0,115770;;-10,488790;11,306037;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:41:21;11842881;0;3;31;1060;;0,003582;0,026070;0,037490;;0,162647;-0,128614;-0,125975;;-11,152558;11,383325;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:41:31;11842891;0;3;31;1060;;-0,013360;0,005697;0,011425;;0,178008;-0,138790;-0,105565;;-11,910680;11,426567;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:41:41;11842901;0;3;31;1060;;-0,011654;-0,005564;-0,003940;;0,177863;-0,098087;-0,100462;;-12,848680;11,466399;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:41:51;11842911;0;3;31;1060;;-0,005998;-0,009799;-0,011008;;0,188103;-0,113351;-0,146361;;-13,518313;11,503839;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:42:01;11842921;0;3;31;1060;;-0,001174;-0,008580;-0,012809;;0,182983;-0,108263;-0,120849;;-14,166256;11,508404;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:42:11;11842931;0;3;31;1060;;0,001239;-0,006627;-0,009540;;0,203463;-0,113188;-0,110644;;-14,771576;11,474593;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:42:21;11842941;0;3;31;1060;;0,001414;-0,004345;-0,006169;;0,188103;-0,113188;-0,100439;;-15,420675;11,474180;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:42:31;11842951;0;3;31;1060;;-0,000123;-0,001581;-0,004125;;0,193223;-0,133539;-0,146361;;-16,133299;11,619518;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:42:41;11842961;0;3;31;1060;;0,000439;-0,000308;-0,001968;;0,193079;-0,113188;-0,131030;;-16,848528;11,636841;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:42:51;11842971;0;3;31;1060;;0,002059;0,001115;0,001162;;0,198199;-0,108100;-0,120825;;-17,609047;11,671868;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:43:01;11842981;0;3;31;1060;;-0,000332;0,000558;0,000667;;0,177719;-0,118276;-0,136133;;-18,348295;11,711313;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:43:11;11842991;0;3;31;1060;;0,000652;-0,000015;0,002189;;0,193079;-0,107937;-0,141235;;-19,043118;11,777813;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:43:21;11843001;0;3;31;1060;;-0,000885;-0,000035;0,000479;;0,182839;-0,102849;-0,120825;;-19,693287;11,865977;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:43:31;11843011;0;3;31;1060;;0,001044;-0,000552;0,001683;;0,182839;-0,118113;-0,100415;;-20,300337;11,876595;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:43:41;11843021;0;3;31;1060;;0,000548;-0,000734;0,001312;;0,167335;-0,092673;-0,110620;;-20,952997;11,941667;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:43:51;11843031;0;3;31;1060;;-0,000104;-0,000405;0,000873;;0,177575;-0,092673;-0,131007;;-21,584665;11,999956;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:44:01;11843041;0;3;31;1060;;-0,000130;-0,000969;0,001138;;0,192935;-0,113025;-0,125904;;-22,284006;12,135173;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:44:11;11843051;0;3;31;1060;;0,000151;-0,000389;-0,000016;;0,182695;-0,107937;-0,125904;;-22,985558;12,067663;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:44:21;11843061;0;3;31;1060;;-0,000560;0,000190;0,000498;;0,182695;-0,107774;-0,141212;;-23,680815;12,222098;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:44:31;11843071;0;3;31;1060;;-0,001043;-0,000966;-0,000911;;0,192935;-0,112862;-0,115699;;-24,421293;12,317934;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:44:41;11843081;0;3;31;1060;;0,001305;-0,000038;-0,000232;;0,192935;-0,112862;-0,146314;;-25,074192;12,400596;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:44:51;11843091;0;3;31;1060;;0,000334;-0,000075;-0,000034;;0,187671;-0,107774;-0,130983;;-25,655699;12,437258;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:45:01;11843101;0;3;31;1060;;-0,001170;-0,000470;-0,000097;;0,187671;-0,117950;-0,115676;;-26,218334;12,492595;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:45:11;11843111;0;3;31;1060;;0,001081;-0,000560;0,000541;;0,192791;-0,112699;-0,120778;;-26,698051;12,545931;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:45:21;11843121;0;3;31;1060;;0,000592;-0,000387;0,000392;;0,192791;-0,127963;-0,125881;;-27,246685;12,607168;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:45:41;11843141;0;3;31;1060;;0,000714;-0,000434;0,001178;;0,177288;-0,112699;-0,100368;;-28,424866;12,773382;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:45:51;11843151;0;3;31;1060;;-0,000035;-0,000329;0,001675;;0,177288;-0,102523;-0,130983;;-29,111263;12,905931;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:46:01;11843161;0;3;31;1060;;-0,001000;-0,000893;0,000358;;0,192648;-0,102523;-0,136062;;-29,859461;12,919762;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:46:11;11843171;0;3;31;1060;;-0,000259;-0,000709;0,000155;;0,172168;-0,143226;-0,125857;;-30,586597;12,931937;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:46:21;11843181;0;3;31;1060;;0,000119;-0,000495;0,000430;;0,182408;-0,117624;-0,151370;;-31,286139;13,056214;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:46:31;11843191;0;3;31;1060;;0,000528;0,000774;0,000098;;0,192648;-0,102360;-0,151370;;-32,034370;13,118941;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:46:41;11843201;0;3;31;1060;;-0,000397;0,000725;-0,000295;;0,182408;-0,112536;-0,105447;;-32,699326;13,157913;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:46:51;11843211;0;3;31;1060;;-0,000319;0,000607;-0,001186;;0,182265;-0,122711;-0,125857;;-33,217007;13,194758;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:47:01;11843221;0;3;31;1060;;0,000638;0,000295;-0,000447;;0,187385;-0,122711;-0,130937;;-33,659538;13,293816;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:47:11;11843231;0;3;31;1060;;-0,000832;-0,000318;0,000072;;0,177145;-0,117624;-0,130937;;-34,262150;13,371112;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:47:21;11843241;0;3;31;1060;;0,000352;-0,000913;0,000125;;0,192505;-0,107448;-0,141142;;-34,772232;13,437793;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:47:31;11843251;0;3;31;1060;;0,002030;0,000491;0,001263;;0,187385;-0,117624;-0,120732;;-35,625221;13,528833;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:47:41;11843261;0;3;31;1060;;-0,000097;-0,000212;0,000401;;0,182265;-0,127636;-0,146244;;-36,455112;13,654575;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:47:51;11843271;0;3;31;1060;;0,000995;0,000203;0,001683;;0,187385;-0,112372;-0,115629;;-37,223606;13,739380;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:48:01;11843281;0;3;31;1060;;-0,000297;-0,000599;0,000943;;0,187242;-0,127636;-0,151347;;-38,042549;13,921471;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:48:11;11843291;0;3;31;1060;;0,000166;-0,000784;0,000781;;0,187242;-0,107284;-0,120708;;-38,753609;14,085267;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:48:21;11843301;0;3;31;1060;;0,000715;-0,000585;0,000938;;0,187242;-0,112372;-0,115606;;-39,371223;14,146519;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:48:31;11843311;0;3;31;1060;;0,000937;0,000086;0,000655;;0,182122;-0,107284;-0,120708;;-40,065243;14,274192;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:48:41;11843321;0;3;31;1060;;-0,001523;-0,000466;-0,000890;;0,192362;-0,112372;-0,141119;;-40,758717;14,404768;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:48:51;11843331;0;3;31;1060;;0,000855;-0,000528;-0,000432;;0,187099;-0,117460;-0,141119;;-41,400944;14,560716;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:49:01;11843341;0;3;31;1060;;0,000604;0,000788;-0,000183;;0,181979;-0,117297;-0,136016;;-42,092564;14,666533;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:49:11;11843351;0;3;31;1060;;0,000177;-0,000239;0,000371;;0,197340;-0,096945;-0,125811;;-42,658661;14,791987;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:49:21;11843361;0;3;31;1060;;0,014350;-0,002562;0,026920;;0,187099;-0,102033;-0,120708;;-43,251297;14,931842;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:49:31;11843371;0;3;31;1060;;-0,003183;0,010863;0,004866;;0,187099;-0,102033;-0,115583;;-43,887505;15,131433;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:49:41;11843381;0;3;31;1060;;-0,010914;-0,005727;-0,013987;;0,192219;-0,102033;-0,100275;;-44,531727;15,344331;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:49:51;11843391;0;3;31;1060;;-0,001508;-0,007232;-0,010934;;0,197340;-0,122385;-0,130890;;-45,232864;15,572953;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:50:11;11843411;0;3;31;1060;;0,000091;-0,004578;0,000754;;0,181837;-0,096782;-0,115583;;-46,630981;15,879284;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:50:21;11843421;0;3;31;1060;;-0,001389;-0,006612;-0,002612;;0,171597;-0,086606;-0,130890;;-47,341393;16,108362;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:50:31;11843431;0;3;31;1060;;0,000908;-0,002310;-0,000201;;0,181837;-0,122222;-0,135970;;-48,075878;16,382889;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:50:41;11843441;0;3;31;1060;;0,001745;0,001280;0,002034;;0,181837;-0,112046;-0,105355;;-48,771038;16,587917;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:51:01;11843461;0;3;31;1060;;0,000517;0,002486;0,002476;;0,186815;-0,117134;-0,105355;;-50,209114;17,060825;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
137, 01:51:11;11843471;0;3;31;1060;;0,000330;0,002320;0,001807;;0,186815;-0,101870;-0,135970;;-50,915138;17,340672;6856,346191;;1;1;1;1;1;1;1;1;1;1;;1;1;1;1;1;1;1;1;1;1;1;0;1;1;;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;;0;0;0;0;1;1;0;1;1;1;1;1;1;1;0;0;;0;0;;10;8;
